target,f1,f2,f3,f4,f5
1,20.81,24.956,0,541.6,0.003789498
1,20.79,24.89,0,537.5,0.003774736
1,20.79,24.978,0,537.2,0.003788163
1,20.79,24.96333333,0,541,0.003785925
1,20.79,25,0,534,0.00379152
1,20.79,25,0,532,0.00379152
1,20.84,25,0,531.75,0.003803279
1,20.79,25,0,532.8,0.00379152
1,20.79,25,0,532,0.00379152
1,20.82333333,24.92666667,0,533.6666667,0.003788143
1,20.79,25,0,531.75,0.00379152
1,20.79,25,0,534.4,0.00379152
1,20.79,25,0,535.6666667,0.00379152
1,20.79,25,0,529.75,0.00379152
1,20.79,25,0,532,0.00379152
1,20.79,25,0,531.3333333,0.00379152
1,20.79,25,0,529.75,0.00379152
1,20.79,25,0,528.75,0.00379152
1,20.79,25,0,528.25,0.00379152
1,20.79,25,0,526,0.00379152
1,20.79,25,0,526.5,0.00379152
1,20.79,24.96333333,0,529.3333333,0.003785925
1,20.815,24.945,0,528.25,0.00378899
1,20.81,24.934,0,526.8,0.003786137
1,20.79,24.9725,0,525.5,0.003787324
1,20.79,24.96333333,0,524.6666667,0.003785925
1,20.79,24.89,0,523,0.003774736
1,20.79,24.89,0,526,0.003774736
1,20.79,24.9725,0,523.25,0.003787324
1,20.79,24.89,0,524.3333333,0.003774736
1,20.79,24.89,0,521.5,0.003774736
1,20.79,24.912,0,518.6,0.003778093
1,20.79,24.89,0,520.75,0.003774736
1,20.79,24.89,0,527.6666667,0.003774736
1,20.79,24.945,0,526,0.003783128
1,20.79,24.956,0,519.6,0.003784806
1,20.79,24.96333333,0,518.3333333,0.003785925
1,20.79,24.9725,0,520.5,0.003787324
1,20.79,24.945,0,521.75,0.003783128
1,20.79,24.89,0,523,0.003774736
1,20.79,24.89,0,520.3333333,0.003774736
1,20.79,24.89,0,519,0.003774736
1,20.79,24.945,0,516.25,0.003783128
1,20.79,25,0,518.6,0.00379152
1,20.79,25,0,519.3333333,0.00379152
1,20.76,25,0,515.3333333,0.00378448
1,20.772,25,0,516.4,0.003787295
1,20.745,25,0,519.5,0.003780964
1,20.7675,25,0,522.25,0.003786239
1,20.7675,25,0,514.75,0.003786239
1,20.7675,25,0,513.75,0.003786239
1,20.79,25,0,515,0.00379152
1,20.79,25,0,519,0.00379152
1,20.772,25,0,518.8,0.003787295
1,20.79,25,0,517.3333333,0.00379152
1,20.73,25.06666667,0,509.75,0.003787586
1,20.718,25.04,0,513.6,0.00378072
1,20.73,25.06666667,0,511,0.003787586
1,20.718,25.1,0,512.4,0.003789834
1,20.7,25.075,0,515.5,0.003781815
1,20.736,25.1,0,511.8,0.003794064
1,20.73,25.1,0,511.6666667,0.003792653
1,20.7,25.05,0,509.75,0.003778021
1,20.73,25.1,0,513,0.003792653
1,20.7,25.1,0,508.5,0.003785608
1,20.7,25.1,0,510,0.003785608
1,20.7,25.1,0,509.6666667,0.003785608
1,20.7,25.1,0,508.5,0.003785608
1,20.7,25.1,0,511.25,0.003785608
1,20.7,25.1,0,513.3333333,0.003785608
1,20.7,25.1,0,509.5,0.003785608
1,20.7,25.1,0,509,0.003785608
1,20.7,25.1,0,509,0.003785608
1,20.7,25.1,0,510.5,0.003785608
1,20.7,25.1,0,512,0.003785608
1,20.7,25.1,0,509,0.003785608
1,20.68,25.12,0,508,0.003783949
1,20.7,25.125,0,502.25,0.003789402
1,20.675,25.1,0,502.5,0.003779746
1,20.7,25.1,0,505.5,0.003785608
1,20.7,25.1,0,505.5,0.003785608
1,20.7,25.1,0,500.25,0.003785608
1,20.68,25.1,0,500,0.003780918
1,20.66666667,25.1,0,499,0.003777793
1,20.7,25.1,0,501.25,0.003785608
1,20.7,25.1,0,501,0.003785608
1,20.7,25.1,0,502,0.003785608
1,20.7,25.1,0,496.25,0.003785608
1,20.7,25.1,0,495.8,0.003785608
1,20.66,25.1,0,497.8,0.003776232
1,20.63333333,25.1,0,497,0.003769993
1,20.625,25.1,0,497.25,0.003768045
1,20.675,25.175,0,503.25,0.003791109
1,20.675,25.125,0,500,0.003783533
1,20.7,25.1,0,494.75,0.003785608
1,20.7,25.1,0,492.3333333,0.003785608
1,20.7,25.1,0,492.75,0.003785608
1,20.7,25.1,0,497,0.003785608
1,20.65,25.075,0,498.5,0.00377011
1,20.7,25.1,0,498.75,0.003785608
1,20.675,25.075,0,498.75,0.003775958
1,20.7,25.1,0,495.3333333,0.003785608
1,20.675,25.075,0,490.75,0.003775958
1,20.7,25.1,0,487.75,0.003785608
1,20.65,25.05,0,491.75,0.003766328
1,20.7,25.1,0,491.25,0.003785608
1,20.7,25.1,0,493.5,0.003785608
1,20.7,25.1,0,493.3333333,0.003785608
1,20.7,25,0,493.25,0.003770435
1,20.7,25,0,491,0.003770435
1,20.7,25,0,492,0.003770435
1,20.7,25,0,496,0.003770435
1,20.7,25,0,493,0.003770435
1,20.7,25,0,491.25,0.003770435
1,20.7,25,0,494,0.003770435
1,20.7,25,0,494.2,0.003770435
1,20.7,25,0,493.75,0.003770435
1,20.7,25,0,495.75,0.003770435
1,20.7,25,0,492.25,0.003770435
1,20.7,25,0,486.5,0.003770435
1,20.7,25,0,493.3333333,0.003770435
1,20.7,25,0,494.75,0.003770435
1,20.7,25,0,490,0.003770435
1,20.7,25,0,490.5,0.003770435
1,20.7,25,0,490.25,0.003770435
1,20.7,25,0,498.25,0.003770435
1,20.7,25,0,499,0.003770435
1,20.7,24.96333333,0,493,0.003764871
1,20.7,24.98166667,0,484.8333333,0.003767653
1,20.7,24.9725,0,480,0.003766262
1,20.7,24.9725,0,478.75,0.003766262
1,20.7,25,0,483.3333333,0.003770435
1,20.7,25,0,480.2,0.003770435
1,20.7,24.89,0,483.3333333,0.003753745
1,20.7,24.89,0,487,0.003753745
1,20.7,24.85,0,485.2,0.003747676
1,20.7,24.89,0,480.6666667,0.003753745
1,20.7,24.84,0,480.25,0.003746158
1,20.7,24.79,0,486,0.003738573
1,20.7,24.865,0,485.75,0.003749952
1,20.7,24.815,0,483,0.003742366
1,20.7,24.87,0,483.6,0.00375071
1,20.7,24.79,0,489.3333333,0.003738573
1,20.7,24.79,0,486.75,0.003738573
1,20.7,24.79,0,483.5,0.003738573
1,20.7,24.79,0,482,0.003738573
1,20.745,24.79,0,481.5,0.003749013
1,20.7,24.79,0,488.25,0.003738573
1,20.7,24.79,0,486.3333333,0.003738573
1,20.7,24.79,0,480.6,0.003738573
1,20.7,24.79,0,485.6666667,0.003738573
1,20.7,24.79,0,484.8,0.003738573
1,20.7,24.79,0,481,0.003738573
1,20.7,24.79,0,486.5,0.003738573
1,20.7,24.79,0,488,0.003738573
1,20.7,24.79,0,481.6666667,0.003738573
1,20.7,24.79,0,481,0.003738573
1,20.7,24.754,0,483,0.003733111
1,20.7,24.7675,0,485,0.003735159
1,20.7,24.76,0,475.6666667,0.003734021
1,20.7,24.7225,0,478.5,0.003728332
1,20.7,24.7,0,482.8,0.003724918
1,20.7,24.7,0,482.3333333,0.003724918
1,20.7,24.675,0,481.5,0.003721126
1,20.7,24.675,0,479.25,0.003721126
1,20.7,24.6,0,478.3333333,0.003709748
1,20.7,24.6,0,477.5,0.003709748
1,20.7,24.6,0,480.25,0.003709748
1,20.7,24.65,0,481.5,0.003717333
1,20.7,24.65,0,481.25,0.003717333
1,20.7,24.66,0,481.75,0.00371885
1,20.7,24.7,0,479,0.003724918
1,20.7,24.65,0,482.75,0.003717333
1,20.7,24.66666667,0,485.6666667,0.003719861
1,20.7,24.63333333,0,484,0.003714805
1,20.7,24.6,0,479.5,0.003709748
1,20.7,24.6,0,479.75,0.003709748
1,20.7,24.6,0,480.75,0.003709748
1,20.7,24.63333333,0,475.3333333,0.003714805
1,20.7,24.7,0,475.6666667,0.003724918
1,20.7,24.6,0,477.25,0.003709748
1,20.7,24.6,0,478.5,0.003709748
1,20.7,24.64,0,479.6,0.003715816
1,20.7,24.6,0,475.6666667,0.003709748
1,20.7,24.6,0,479.3333333,0.003709748
1,20.7,24.6,0,478.5,0.003709748
1,20.7,24.62857143,0,476.8571429,0.003714082
1,20.7,24.63333333,0,477.3333333,0.003714805
1,20.7,24.625,0,475.25,0.00371354
1,20.7,24.6,0,479.6666667,0.003709748
1,20.7,24.6,0,482,0.003709748
1,20.7,24.6,0,475.8,0.003709748
1,20.7,24.6,0,477.3333333,0.003709748
1,20.7,24.6,0,475.25,0.003709748
1,20.7,24.6,0,477.25,0.003709748
1,20.7,24.6,0,478.6666667,0.003709748
1,20.7,24.6,0,476.75,0.003709748
1,20.7,24.6,0,472.5,0.003709748
1,20.7,24.6,0,471.6,0.003709748
1,20.7,24.6,0,474.75,0.003709748
1,20.7,24.6,0,475.6666667,0.003709748
1,20.7,24.6,0,473.2,0.003709748
1,20.7,24.6,0,467,0.003709748
1,20.7,24.6,0,466,0.003709748
1,20.7,24.6,0,465.25,0.003709748
1,20.7,24.6,0,471,0.003709748
1,20.7,24.6,0,471.5,0.003709748
1,20.7,24.6,0,476.5,0.003709748
1,20.7,24.6,0,472.75,0.003709748
1,20.7,24.6,0,470.75,0.003709748
1,20.7,24.575,0,466.75,0.003705955
1,20.7,24.5,0,463.75,0.003694578
1,20.7,24.53333333,0,469,0.003699635
1,20.7,24.575,0,472.25,0.003705955
1,20.7,24.6,0,475.4,0.003709748
1,20.7,24.5,0,474.25,0.003694578
1,20.7,24.5,0,470.25,0.003694578
1,20.7,24.53333333,0,478,0.003699635
1,20.7,24.56,0,469.4,0.00370368
1,20.7,24.53333333,0,468.3333333,0.003699635
1,20.7,24.6,0,469.25,0.003709748
1,20.7,24.6,0,468,0.003709748
1,20.7,24.6,0,473,0.003709748
1,20.7,24.56666667,0,474.3333333,0.003704691
1,20.7,24.5,0,475.75,0.003694578
1,20.7,24.5,0,473.5,0.003694578
1,20.7,24.5,0,474.75,0.003694578
1,20.7,24.5,0,472,0.003694578
1,20.7,24.5,0,468.25,0.003694578
1,20.7,24.5,0,471.5,0.003694578
1,20.7,24.5,0,469,0.003694578
1,20.7,24.5,0,468,0.003694578
1,20.7,24.5,0,471.5,0.003694578
1,20.7,24.5,0,469.6,0.003694578
1,20.7,24.5,0,466.6,0.003694578
1,20.7,24.5,0,462.6666667,0.003694578
1,20.7,24.5,0,461.3333333,0.003694578
1,20.7,24.5,0,463.75,0.003694578
1,20.7,24.5,0,466.25,0.003694578
1,20.7,24.5,0,468.25,0.003694578
1,20.7,24.5,0,470.6,0.003694578
1,20.7,24.5,0,467.6666667,0.003694578
1,20.7,24.5,0,469,0.003694578
1,20.7,24.5,0,464.25,0.003694578
1,20.7,24.5,0,468,0.003694578
1,20.7,24.5,0,468.75,0.003694578
1,20.7,24.5,0,472.3333333,0.003694578
1,20.7,24.5,0,468.6666667,0.003694578
1,20.7,24.5,0,467.6666667,0.003694578
1,20.7,24.5,0,462.3333333,0.003694578
1,20.7,24.5,0,463.5,0.003694578
1,20.7,24.5,0,467.4,0.003694578
1,20.7,24.5,0,465.6666667,0.003694578
1,20.7,24.5,0,465.75,0.003694578
1,20.7,24.5,0,469.75,0.003694578
1,20.7,24.5,0,463.3333333,0.003694578
1,20.62,24.412,0,462.6,0.003663017
1,20.7,24.5,0,468.25,0.003694578
1,20.7,24.5,0,469.25,0.003694578
1,20.675,24.4725,0,469,0.003684692
1,20.66666667,24.46333333,0,471.3333333,0.003681402
1,20.625,24.4175,0,467.75,0.003664984
1,20.7,24.5,0,459,0.003694578
1,20.68,24.478,0,464.6,0.003686668
1,20.66666667,24.46333333,0,467.6666667,0.003681402
1,20.7,24.5,0,473.25,0.003694578
1,20.7,24.5,0,471,0.003694578
1,20.675,24.4725,0,465.75,0.003684692
1,20.7,24.5,0,461.5,0.003694578
1,20.675,24.4725,0,464.5,0.003684692
1,20.7,24.5,0,464.8,0.003694578
1,20.63333333,24.42666667,0,468.3333333,0.003668263
1,20.66666667,24.46333333,0,464.3333333,0.003681402
1,20.6,24.39,0,463.2,0.003655161
1,20.66666667,24.46333333,0,465.3333333,0.003681402
1,20.675,24.4725,0,464.25,0.003684692
1,20.64,24.434,0,460,0.003670888
1,20.7,24.5,0,461,0.003694578
1,20.66666667,24.46333333,0,467,0.003681402
1,20.64,24.434,0,462.2,0.003670888
1,20.6,24.39,0,459.75,0.003655161
1,20.65,24.445,0,455.25,0.003674828
1,20.625,24.4175,0,455.25,0.003664984
1,20.6,24.39,0,461.3333333,0.003655161
1,20.6,24.39,0,465.25,0.003655161
1,20.6,24.39,0,464.75,0.003655161
1,20.6,24.39,0,464.8,0.003655161
1,20.6,24.39,0,463.5,0.003655161
1,20.625,24.4175,0,463.5,0.003664984
1,20.6,24.39,0,465.6666667,0.003655161
1,20.625,24.4175,0,464.5,0.003664984
1,20.62,24.412,0,467.6,0.003663017
1,20.625,24.4175,0,459.5,0.003664984
1,20.625,24.4175,0,457.5,0.003664984
1,20.6,24.39,0,463.3333333,0.003655161
1,20.6,24.39,0,465,0.003655161
1,20.6,24.39,0,468.25,0.003655161
1,20.6,24.39,0,465,0.003655161
1,20.6,24.39,0,464.5,0.003655161
1,20.6,24.34,0,465.5,0.003647623
1,20.6,24.39,0,465.75,0.003655161
1,20.6,24.39,0,469.75,0.003655161
1,20.6,24.39,0,468.2,0.003655161
1,20.6,24.365,0,463.5,0.003651392
1,20.6,24.34,0,461.5,0.003647623
1,20.6,24.39,0,464,0.003655161
1,20.6,24.365,0,464,0.003651392
1,20.61666667,24.32333333,0,466.5,0.003648881
1,20.63333333,24.32333333,0,461,0.003652654
1,20.625,24.315,0,459.25,0.003649509
1,20.66,24.312,0,459.6,0.003656983
1,20.6,24.2,0,460.3333333,0.003626521
1,20.6,24.2,0,458.5,0.003626521
1,20.6,24.2,0,460,0.003626521
1,20.625,24.2925,0,464.5,0.003646112
1,20.62,24.236,0,467.2,0.003636454
1,20.6,24.2,0,456,0.003626521
1,20.6,24.2,0,459.5,0.003626521
1,20.6,24.2,0,460.3333333,0.003626521
1,20.6,24.2,0,462.2,0.003626521
1,20.6,24.2,0,460.5,0.003626521
1,20.6,24.2,0,464.25,0.003626521
1,20.63333333,24.23,0,464.3333333,0.003638556
1,20.6,24.2,0,465.75,0.003626521
1,20.6,24.2,0,463.5,0.003626521
1,20.6,24.2,0,466.2,0.003626521
1,20.6,24.2,0,466.25,0.003626521
1,20.6,24.2,0,466,0.003626521
1,20.6,24.2,0,463.25,0.003626521
1,20.575,24.2,0,466.75,0.003620902
1,20.6,24.2,0,467.6666667,0.003626521
1,20.6,24.2,0,463.5,0.003626521
1,20.6,24.2,0,459.25,0.003626521
1,20.6,24.2,0,463.25,0.003626521
1,20.575,24.2,0,463,0.003620902
1,20.53333333,24.2,0,459.3333333,0.003611554
1,20.55,24.2,0,463,0.00361529
1,20.575,24.2,0,460.75,0.003620902
1,20.56,24.2,0,462.4,0.003617534
1,20.52,24.2,0,464,0.003608567
1,20.53333333,24.2,0,462.6666667,0.003611554
1,20.55,24.2,0,467,0.00361529
1,20.6,24.2,0,468,0.003626521
1,20.6,24.1,0,463.25,0.003611448
1,20.6,24.175,0,462.5,0.003622752
1,20.6,24.1,0,467.75,0.003611448
1,20.66666667,24.16666667,0,467.6666667,0.003636496
1,20.6,24.1,0,466.25,0.003611448
1,20.6,24.1,0,466.5,0.003611448
1,20.6,24.1,0,467.5,0.003611448
1,20.6,24.1,0,464.5,0.003611448
1,20.6,24.1,0,460.5,0.003611448
1,20.6,24.03333333,0,457,0.0036014
1,20.6,24.08,0,459.4,0.003608433
1,20.63333333,24.06666667,0,465,0.003613886
1,20.6,24.05,0,465.75,0.003603912
1,20.625,24.05,0,468.75,0.003609503
1,20.6,24,0,463.5,0.003596376
1,20.6,24.05,0,463.25,0.003603912
1,20.6,24,0,466.3333333,0.003596376
1,20.6,24.02,0,467.8,0.00359939
1,20.575,24.075,0,463.25,0.00360209
1,20.525,24.1,0,468.75,0.003594685
1,20.56666667,24.1,0,465,0.003603989
1,20.525,24.1,0,464.75,0.003594685
1,20.54,24.1,0,466.4,0.003598032
1,20.5,24.1,0,467,0.003589112
1,20.5,24.15,0,466.75,0.003596602
1,20.525,24.1,0,468.75,0.003594685
1,20.5,24.2,0,468.6666667,0.003604091
1,20.5,24.2,0,466.75,0.003604091
1,20.5,24.2,0,462.5,0.003604091
1,20.525,24.1,0,465.5,0.003594685
1,20.54,24.1,0,463.8,0.003598032
1,20.5,24.1,0,467.3333333,0.003589112
1,20.56666667,24.1,0,466.75,0.003603989
1,20.5,24.1,0,466.8,0.003589112
1,20.5,24.1,0,464,0.003589112
1,20.52,24.1,0,461.4,0.00359357
1,20.5,24.1,0,464.6666667,0.003589112
1,20.5,24.1,0,465.5,0.003589112
1,20.5,24.1,0,467.6666667,0.003589112
1,20.5,24.1,0,473.5,0.003589112
1,20.52,24.1,0,469.8,0.00359357
1,20.5,24.1,0,469.6666667,0.003589112
1,20.5,24.1,0,470.6,0.003589112
1,20.5,24.1,0,468,0.003589112
1,20.5,24.1,0,468.5,0.003589112
1,20.5,24.1,0,470,0.003589112
1,20.4725,24.05,0,472.75,0.003575515
1,20.5,24.075,0,466.75,0.003585368
1,20.4725,24.0225,0,466,0.003571403
1,20.42666667,23.96,0,467.3333333,0.003551937
1,20.4725,23.9975,0,468.5,0.003567665
1,20.456,23.956,0,470.8,0.003557814
1,20.5,24,0,472,0.003574134
1,20.478,23.978,0,470,0.003565967
1,20.445,23.945,0,466.6666667,0.003553743
1,20.5,24,0,461.4,0.003574134
1,20.39,23.89,0,462.6666667,0.003533446
1,20.4725,23.89,0,464.75,0.003551592
1,20.5,23.89,0,473.5,0.003557659
1,20.456,23.85,0,472.5,0.003541982
1,20.42666667,23.82333333,0,473,0.003531562
1,20.46333333,23.85666667,0,473,0.003544591
1,20.445,23.82333333,0,469.8333333,0.003535584
1,20.445,23.8175,0,469.25,0.003534713
1,20.4175,23.7475,0,471.75,0.003518253
1,20.42666667,23.76,0,472.6666667,0.00352212
1,20.4175,23.7225,0,471.5,0.003514529
1,20.4725,23.7675,0,471,0.003533277
1,20.39,23.7,0,472,0.003505185
1,20.434,23.736,0,468.8,0.003520145
1,20.42666667,23.73,56.33333333,471.6666667,0.003517648
1,20.6,24.08333333,413,507.3333333,0.003608936
1,20.6,24.1,414.6,514.6,0.003611448
1,20.6,24.175,407.5,522.25,0.003622752
1,20.6,24.2,406.6,525.6,0.003626521
1,20.6,24.2,399.5,528,0.003626521
1,20.956,25.39,444,717.8,0.003890816
1,21,25.39,444,720.75,0.003901421
1,21,25.412,444,721.4,0.003904823
1,21,25.39,444,718,0.003901421
1,21,25.35666667,444,715.5,0.003896267
1,21,25.29,447.2,713,0.003885959
1,21,25.29,456.8,714.8,0.003885959
1,21.215,25.29166667,462.3333333,773.8333333,0.003938201
1,21.2,25.29,464,777.75,0.003934293
1,22.2,26,608.25,946,0.004302279
1,22.29,25.96333333,606.6666667,950.3333333,0.004319939
0,23.7,26.272,585.2,749.2,0.004764163
0,23.718,26.29,578.4,760.4,0.004772661
0,23.73,26.23,572.6666667,769.6666667,0.004765153
0,23.7225,26.125,493.75,774.75,0.004743773
0,23.754,26.2,488.6,779,0.004766594
0,23.76,26.26,568.6666667,790,0.004779332
0,23.73,26.29,536.3333333,798,0.004776136
0,23.754,26.29,509,797,0.004783094
0,23.754,26.35,476,803.2,0.004794094
0,23.736,26.39,510,809,0.004796189
0,23.745,26.445,481.5,815.25,0.004808886
0,23.7,26.56,481.8,824,0.004816793
0,23.7,26.6,475.25,832,0.004824104
0,23.7,26.7,469,845.3333333,0.004842381
0,23.7,26.774,464,852.4,0.004855906
0,23.7,26.89,464,861,0.00487711
0,23.7,26.9725,455,880,0.004892191
0,23.6,26.89,454,891,0.004847594
0,23.64,26.976,458,897.6,0.004875045
0,23.65,27.05,464,900.5,0.004891492
0,23.64,27.1,473,908.8,0.00489763
0,23.6,27.16,464,918,0.004896652
0,23.6,27.236,498.4,925.2,0.004910462
0,23.6,27.29,530.2,929.4,0.004920275
0,23.6,27.33,533.6,936.4,0.004927544
0,23.6,27.34,524.25,950,0.004929361
0,23.625,27.3925,498.6666667,961,0.004946406
0,23.6,27.39,516.3333333,963,0.004938448
0,23.6,27.412,501.2,958.6,0.004942446
0,23.6,27.5,522,965.3333333,0.004958439
0,23.6,27.525,520.5,979.25,0.004962982
0,23.6,27.6,505.2857143,978.4285714,0.004976614
0,23.6,27.6,488.3333333,983,0.004976614
0,23.6,27.54,512,992.6,0.004965709
0,23.6,27.6,511,997.2,0.004976614
0,23.61666667,27.63333333,501.5,999.5,0.004987718
0,23.66666667,27.7,503.6666667,1001,0.005015051
0,23.6,27.7,483.1666667,1009.5,0.00499479
0,23.6,27.7225,483.5,1019,0.004998879
0,23.6,27.79,473,1021,0.005011149
0,23.6,27.85666667,470.3333333,1024.666667,0.005023268
0,23.6,27.80428571,480.1428571,1030.428571,0.005013746
0,23.575,27.79,464,1026.25,0.005003545
0,23.54,27.81,474.4,1028,0.004996538
0,23.6,27.978,470,1034.8,0.005045325
0,23.525,28,454,1055.5,0.005026367
0,23.5,27.978,454,1055.25,0.00501476
0,23.5,28,454,1050,0.005018735
0,23.5,28,454,1051.25,0.005018735
0,23.5,28,445,1053.6,0.005018735
0,23.5,28,439,1055.5,0.005018735
0,23.5,28.025,444.25,1055,0.005023252
0,23.445,28.125,454.75,1059.5,0.005024491
0,23.39,28.18,455.8,1060,0.005017582
0,23.39,28.2,451.6,1073.6,0.005021172
0,23.39,28.2,451.6,1078.6,0.005021172
0,23.39,28.2,454.75,1081,0.005021172
0,23.39,28.2225,454.75,1082,0.005025211
0,23.39,28.37333333,457.5,1088.833333,0.005052286
0,23.37,28.39,464,1090.6,0.00504913
0,23.39,28.32333333,464,1086,0.00504331
0,23.37333333,28.445,464,1092.5,0.005060017
0,23.39,28.5,471.5,1103.75,0.005075025
0,23.32333333,28.5,475.6666667,1104.5,0.005054476
0,23.365,28.5,471.5,1103.5,0.00506731
0,23.29,28.5,467.75,1112,0.005044229
0,23.30666667,28.53333333,466.5,1105.666667,0.005055304
0,23.29,28.7,464,1104,0.005079916
0,23.29,28.7,467,1117.2,0.005079916
0,23.29,28.675,467.75,1121.25,0.005075455
0,23.29,28.61666667,466.5,1115.666667,0.005065046
0,23.29,28.66,459,1120,0.005072779
0,23.29,28.55,464,1123.75,0.005053151
0,23.29,28.6,470,1116,0.005062072
0,23.272,28.6,464,1126.8,0.005056527
0,23.2,28.4175,464,1112.75,0.005002016
0,23.23,28.5,449,1104.5,0.005025831
0,23.29,28.5,464,1108,0.005044229
0,23.215,28.63333333,462.3333333,1127.833333,0.005044923
0,23.2,28.6,469,1128.75,0.005034399
0,23.2,28.65,469,1124.25,0.005043272
0,23.2,28.62,469,1130.4,0.005037948
0,23.2,28.7,464,1138,0.005052145
0,23.2,28.7,456.5,1144,0.005052145
0,23.2,28.718,457,1140,0.005055339
0,23.2,28.79,450.25,1139.25,0.005068117
0,23.2,28.79,446,1167.333333,0.005068117
0,23.14,28.79,451.6,1159.6,0.005049618
0,23.15,28.89,454.75,1157.75,0.005070391
0,23.15,28.89,448,1159.5,0.005070391
0,23.18,28.83,444,1156.4,0.005069034
0,23.11666667,28.945,444,1160,0.005069809
0,23.14,28.956,444,1169.8,0.005078972
0,23.1,29,444,1176.166667,0.005074362
0,23.1,29.075,444,1175.25,0.005087593
0,23.1,28.918,444,1166.6,0.005059897
0,23.1,27.925,444,1140.25,0.004884784
0,23.06,27.772,444,1089.2,0.004845979
0,23.02,27.556,435,1042.6,0.004796284
0,23.01,27.81883333,432,1051.1,0.004839435
0,23,28.08166667,429,1059.6,0.004882538
0,23,27.956,429,1064.6,0.004860518
0,22.98166667,27.90833333,429,1061.666667,0.004846741
0,23,27.92666667,429,1058.333333,0.004855378
0,23,28.018,429,1061.6,0.004871382
0,22.98166667,28.06666667,429,1070.333333,0.004874454
0,22.945,28.1,429,1074,0.004869381
0,23,28.1,429,1086.25,0.004885751
0,22.956,28.2,429,1089.6,0.004890128
0,22.9725,28.1,429,1085,0.00487756
0,22.945,28.13333333,429,1085,0.004875203
0,23,28.2,429,1088,0.004903275
0,22.945,28.2,429,1091.75,0.004886846
0,23,28.13333333,429,1091.333333,0.004891592
0,22.912,28.1,429,1088.2,0.004859583
0,22.89,28.1,429,1087.5,0.00485306
0,22.89,27.956,432,1079.2,0.004827998
0,22.865,27.84,432.75,1077.25,0.004800476
0,22.87333333,27.68333333,439,1064.166667,0.004775684
0,22.87333333,27.6,429,1056.4,0.004761198
0,22.89,27.6,432.75,1043.6,0.004766045
0,22.815,27.445,432.75,1039.5,0.004717422
0,22.84,27.37333333,436.5,1028.666667,0.0047122
0,22.79,27.365,438,1020.4,0.00469639
0,22.79,27.2,444,1018,0.004667861
0,22.79,27.17142857,435.4285714,1015.142857,0.004662921
0,22.79,27.06666667,434,1006.333333,0.004644808
0,22.79,27.02,432,1002.6,0.00463674
0,22.772,26.934,438,993.2,0.004616793
0,22.76,26.82333333,439,983.3333333,0.004594315
0,22.7,26.754,432,976.2,0.004565583
0,22.7225,26.7,432.75,980.75,0.004562569
0,22.7,26.68333333,434,971.3333333,0.004553435
0,22.7,26.53333333,444,966.6666667,0.004527652
0,22.7,26.46333333,444,963,0.00451562
0,22.7,26.445,441.5,952.3333333,0.004512469
0,22.7,26.34,444,948,0.004494423
0,22.7,26.26,444,945,0.004480674
0,22.7,26.2,441,941.6,0.004470363
0,22.7,26.16,438,929.8,0.004463489
0,22.7,26.02,441,923.8,0.004439431
0,22.7,26.1,440.25,919,0.004453178
0,22.7,26,439,918.25,0.004435995
0,22.7,25.934,438,919.4,0.004424654
0,22.7,25.92666667,439,927.3333333,0.004423394
0,22.7,25.815,432.75,920.25,0.004404207
0,22.68,25.772,432,902.4,0.004391449
0,22.64,25.696,429,904.4,0.004367718
0,22.6,25.575,429,897,0.00433639
0,22.66666667,25.6,429,892,0.004358383
0,22.6,25.525,433.5,882.5,0.004327853
0,22.62,25.476,436.2,887.2,0.004324772
0,22.625,25.55,442.5,889.25,0.004338748
0,22.6,25.39,443.4,889.2,0.004304805
0,22.65,25.42,438,880.75,0.00432312
0,22.6,25.2675,442.5,868.75,0.004283893
0,22.6,25.218,439.8,861,0.004275443
0,22.6,25.2,439.8,860.6,0.00427237
0,22.6,25.2,435.5,864,0.00427237
0,22.6,25.15,430.75,859,0.004263835
0,22.6,25.14,440.6,854.4,0.004262128
0,22.6,25.15,428.2,847.4,0.004263835
0,22.6,25.04,432.2,837.2,0.004245059
0,22.6,25.05,431.75,834.75,0.004246766
0,22.6,25.06,429.2,832.4,0.004248472
0,22.6,25,433,832,0.004238231
0,22.6,25,433,836.25,0.004238231
0,22.6,25,428.2,832.6,0.004238231
0,22.6,25.025,428.25,821.5,0.004242498
0,22.6,25.1,425.4,832.4,0.0042553
0,22.6,25.08,429.2,832.4,0.004251886
0,22.56,25.02,433,830.75,0.004231284
0,22.58,25.08,433,821.5,0.00424669
0,22.575,25.075,433,818.25,0.00424454
0,22.56,24.912,433,819.8,0.004212896
0,22.55,25.2,433,822.5,0.004259328
0,22.6,24.9175,433,818,0.00422415
0,22.58,25.06,433,812.8,0.004243281
0,22.56666667,24.90833333,433,816.5,0.004213989
0,22.525,24.945,433,822.25,0.004209495
0,22.54,24.89,433,825,0.004204006
0,22.5,24.865,433,816.5,0.004189492
0,22.5,24.9175,433,811.5,0.004198397
0,22.5,24.91166667,433,811,0.004197408
0,22.56,24.81,433,812.2,0.00419553
0,22.525,24.89,426,814.25,0.004200151
0,22.52,24.976,430.2,824,0.004213473
0,22.575,25.075,433,834.5,0.00424454
0,22.6,25,433,837,0.004238231
0,22.6,25.02142857,433,841.1666667,0.004241889
0,22.6,25.04285714,433,845.3333333,0.004245546
0,22.6,25.1,433,854.75,0.0042553
